StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3,Q4,Q5,Q13,Q6,Q7,Q8,Q9,Q10,Q11,Q12,id
6/1/21 14:28,6/1/21 14:31,IP Address,24.8.195.224,100,148,True,6/1/21 14:31,R_1JFrOYqoyB9Xmok,,,,,39.75010681,-104.995697,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you are participating for monetary compensation.",19,Female,White,Yes,communications,No,Yes,Slightly tired,Well,I have been taking cold medication,19121
6/1/21 16:18,6/1/21 16:23,IP Address,130.253.27.11,100,286,True,6/1/21 16:23,R_sznvBGVAbvnPWwh,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Male,White,Yes,Undecided,Yes,No,Slightly tired,Well,,19234
5/26/21 8:23,5/26/21 8:23,IP Address,79.47.168.96,21,41,False,6/2/21 8:23,R_27V6HJ8OrzYEH2u,,,,,,,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",,,,,,,,,,,19080
6/3/21 14:22,6/3/21 14:24,IP Address,130.253.29.15,100,126,True,6/3/21 14:24,R_3Don9MM4QEJwxn7,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",18,Male,,Yes,Management,No,No,Slightly tired,Well,,19252
6/3/21 15:30,6/3/21 15:31,IP Address,97.118.21.30,100,80,True,6/3/21 15:31,R_2TT5wqOAxJPaQ4F,,,,,39.70669556,-104.9693985,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you are participating for monetary compensation.",20,Female,White,Yes,Business,No,No,Slightly tired,Well,,19216
6/3/21 15:41,6/3/21 15:43,IP Address,130.253.27.4,100,85,True,6/3/21 15:43,R_3s6SbrSBmNw1AR1,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,white,Yes,undecided,No,No,Slightly tired,Well,,19146
6/3/21 20:39,6/3/21 20:41,IP Address,130.253.29.14,100,90,True,6/3/21 20:41,R_1flSgjoEWQzJ4AH,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Female,White,Yes,Psychology,No,No,Somewhat tired,Well,Stress,17952
6/4/21 14:30,6/4/21 14:35,IP Address,107.2.161.109,100,320,True,6/4/21 14:35,R_1jdgMy43h4yBM05,,,,,39.69599915,-105.0345993,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",29,Female,african american and white,Yes,biology,No,No,Slightly tired,Well,no,19198
6/4/21 18:53,6/4/21 18:55,IP Address,67.164.176.238,100,100,True,6/4/21 18:55,R_3ER4E4pUKzMO1mt,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Male,white,Yes,finance,No,No,Not at all tired,Well,,19249
6/4/21 23:52,6/4/21 23:53,IP Address,174.16.207.252,100,45,True,6/4/21 23:53,R_1n3g2FA7QYI4Vrx,,,,,39.7671051,-105.0451965,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",29,Female,black and white,Yes,biology,No,No,Somewhat tired,Well,,19198
5/28/21 22:20,5/29/21 9:01,IP Address,24.185.223.60,21,38468,False,6/5/21 9:01,R_1H8LNmoF6YG3NG5,,,,,,,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you are participating for monetary compensation.,Please check this box if you agree not to be compensated. In this case, you acknowledge that you understand you will not receive chits or monetary compensation.",,,,,,,,,,,19251
6/6/21 6:14,6/6/21 6:21,IP Address,130.253.27.3,100,431,True,6/6/21 6:21,R_cPhjajk1eTvFlhT,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",18,Female,Black/African American,Yes,English,No,No,Not at all tired,Very well,N/A,19156
5/31/21 18:48,5/31/21 18:48,IP Address,107.2.167.110,21,9,False,6/7/21 18:49,R_325io9F3gEsM7mf,,,,,,,anonymous,EN,,,,,,,,,,,,19208
6/1/21 12:23,6/1/21 12:24,IP Address,67.164.179.83,21,10,False,6/8/21 12:24,R_2rIWKkA1Q5YxLYp,,,,,,,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",,,,,,,,,,,19258
